rep_class	rep_count	adj_r2	F	numdf	dendf	beta_Estimate	beta_std_error	t_value	p_value	arm_lower	arm_mean	arm_upper	center_lower	center_mean	center_upper	arm_cen_effect_size_lower	arm_cen_effect_size	arm_cen_effect_size_upper	percent_genome_repeat	repeat_total_bp	p_adjust	p_sig	species
Mutator	3115	0.000258882084549494	3.59700074291351	1	10028	39.2370515227413	20.688361725307	1.89657605777188	0.0579126236323497	57.3516449992131	66.4078947368421	75.4641444744711	47.3712182608325	54.7959712804148	62.2207242999972	-0.000331000597433496	0.0388180241280517	0.0779670488535369	0.596258796303113	607849	0.0783523731496496	FALSE	elegans
ERV	91	9.34554488375428e-05	1.93735229707151	1	10028	-10.956867207092	7.87194583575925	-1.39188803323813	0.163987175309325	0.384766432556858	0.736842105263158	1.08891777796946	0.214655555238638	4.65755883526127	9.1004621152839	-0.0735957072245662	-0.0344474658563401	0.00470077551188606	0.0265332412839421	27049	0.209539168450804	FALSE	elegans
R2	99	4.32490072418412e-05	1.4337630534501	1	10028	9.75030376537248	8.14290660477553	1.19739845224975	0.231179589705372	1.80971790881941	6.25019936204147	10.6906808152635	0.148489022126083	1.38013562026326	2.61178221840044	0.00221885220865502	0.0413683772190622	0.0805179022294694	0.0375412650071258	38271	0.279848977011766	FALSE	elegans
Penelope	2	2.17095668375578e-06	1.02177257184883	1	10028	0.0904308769208368	0.0894622099258565	1.01082766674088	0.312123307559058	-0.0141473342621378	0.0364832535885167	0.0871138414391713	0	0	0	-0.0109422626188305	0.0282050219384804	0.0673523064957913	0.000179510634587652	183	0.358941803692917	FALSE	elegans
I	46	-1.58987360956431e-05	0.840554110685857	1	10028	1.55833292505348	1.69972009345431	0.916817381317479	0.359260390664369	0.692695494206303	1.29704944178628	1.90140338936626	0.262183702436831	1.0109692859992	1.75975486956157	-0.0275057250823526	0.0116399446912892	0.0507856144649311	0.0113542928707763	11575	0.38187986882924	FALSE	elegans
Kolobok	6	-1.79736701941824e-05	0.819745301460918	1	10028	0.325542090919031	0.359556943981704	0.90539786914975	0.365276396271447	-0.0300339367525695	0.173444976076555	0.37692388890568	0	0	0	-0.00578328940037446	0.0333647723529148	0.0725128341062041	0.000853411213613427	870	0.38187986882924	FALSE	elegans
DIRS	10	-8.96369110274797e-05	0.10111199284994	1	10028	0.0718867954139758	0.226072527049105	0.317981120272793	0.750505879269382	-0.0044658765337106	0.0919059011164274	0.188277678766565	-0.00402421778877032	0.0801755085759872	0.164375234940745	-0.0355568553260124	0.00358851447126777	0.0427338842685479	0.000846544686607342	863	0.750505879269382	FALSE	elegans
hAT	17959	0.0297042050769559	377.577357712464	1	12300	445.753611881077	22.939920020865	19.4313498685105	7.28166529840468e-83	253.221816474479	263.803121443668	274.384426412856	120.934182834093	128.423020647049	135.911858460006	0.333515576412549	0.369160763964485	0.404805951516422	1.96153992001713	2412583	1.45633305968094e-81	TRUE	inopinata
Bel-Pao	5313	0.0127032709361584	159.273527284805	1	12300	-706.347151503756	55.9688520084248	-12.6203616146608	2.73636432391492e-36	120.69155752197	136.546902942611	152.402248363252	273.964028293804	301.47228092993	328.980533566056	-0.219036541438994	-0.183616735019067	-0.14819692859914	2.19055290481019	2694256	2.73636432391492e-35	TRUE	inopinata
Tc1-Mariner	65393	0.0090429620295569	113.252571668901	1	12300	-752.701899944119	70.7292374754359	-10.6420191537556	2.47279861216544e-26	898.685663168153	924.667696309543	950.649729450934	1079.45575286428	1109.97967810112	1140.50360333796	-0.198822967930383	-0.163418616871303	-0.128014265812224	10.1753596198121	12515116	1.64853240811029e-25	TRUE	inopinata
Jockey	5165	0.00566684641431103	71.1051528766432	1	12300	-138.412587472007	16.4144014234791	-8.4323871398699	3.76267834167713e-17	54.5875535698821	58.7808486424972	62.9741437151122	84.8338370261659	93.1324987806861	101.431160535206	-0.165981210542435	-0.130598147577079	-0.0952150846117231	0.759725228322709	934419	1.88133917083856e-16	TRUE	inopinata
Helitron	4713	0.00316284967792613	40.0296588320349	1	12300	103.205554513329	16.3121845884507	6.32689962240866	2.58814169993924e-10	81.9637195931443	89.5311331490815	97.0985467050186	50.0688355751437	55.3505121118517	60.6321886485597	0.0955449168927943	0.130928170320272	0.16631142374775	0.724559381336064	891167	1.0352566799757e-09	TRUE	inopinata
PiggyBac	397	0.00226229637283037	28.8916067629978	1	12300	41.8330427922795	7.78275944630257	5.37509132601465	7.79416716667098e-08	9.17119122885289	13.4353763615672	17.6995614942816	1.46518693776524	2.5748658754674	3.68454481316956	0.051766487001949	0.0871286581994438	0.122490829396939	0.0800679146721033	98479	2.59805572222366e-07	TRUE	inopinata
Gypsy	8588	0.00144732701696881	18.8293745712449	1	12300	-178.490757554137	41.1337008552051	-4.33928272543342	1.44089424718522e-05	170.92713121205	186.629328564461	202.331525916872	205.601314729291	222.804259470005	240.007204210718	-0.0902534632413754	-0.0549014002181028	-0.0195493371948301	2.04759510226552	2518426	4.11684070624349e-05	TRUE	inopinata
Mutator	2329	0.000916883819719772	12.2889385114355	1	12300	32.2797901616674	9.20817400080609	3.50555823107183	0.000457273393622067	35.6406317568688	39.6176231507072	43.5946145445456	24.5812989461967	27.9478133636807	31.3143277811647	0.0438098186332984	0.0791690670109874	0.114528315388676	0.337897673596937	415595	0.00114318348405517	TRUE	inopinata
R2	53	0.00051572174064296	7.34716650340576	1	12300	-6.60301165975354	2.43602714355376	-2.71056571648904	0.00672617104237818	0.419160297006089	1.26808649000163	2.11701268299716	0.892864144181239	1.97984067631279	3.06681720844435	-0.0535883888676816	-0.018242248637961	0.0171038915917595	0.016243024394229	19978	0.0149470467608404	TRUE	inopinata
Sola	306	0.000416753018100624	6.12861624195317	1	12300	-15.4456159530155	6.23912976214718	-2.47560421755036	0.0133144573723841	8.67945340995715	10.9596813526256	13.239909295294	11.4289292213638	14.1261583482361	16.8233874751084	-0.0670389737425007	-0.031691350035262	0.00365627367197661	0.125455370562755	154303	0.0266289147447682	TRUE	inopinata
DIRS	815	0.000321992523097614	4.96210579506416	1	12300	-19.0514325488409	8.55253042336976	-2.22757845991205	0.0259266578101348	8.42099360791509	11.0785238172655	13.7360540266159	11.4314701924262	15.478133636807	19.5247970811878	-0.0674717159444089	-0.0321240312443451	0.00322365345571861	0.132810993833082	163350	0.0471393778366087	TRUE	inopinata
RTE	48193	0.000302849945396644	4.72648574432772	1	12300	-110.722102986317	50.9290001085558	-2.17404823873062	0.0297205156936298	543.777803482563	562.218988782312	580.660174082061	550.014074644508	572.177206958218	594.340339271929	-0.0475548222736985	-0.0122090878866395	0.0231366465004195	5.67316449433899	6977671	0.0495341928227163	TRUE	inopinata
Maverick	1099	0.000175208041009123	3.15561179297133	1	12300	-23.5176780648366	13.2389229859723	-1.77640417500392	0.0756910362311325	19.9565533845435	25.0832384978052	30.209923611067	26.1290812736347	31.5945374735815	37.0599936735284	-0.066062633575737	-0.0307151444414035	0.00463234469293008	0.283448011784868	348625	0.116447748047896	FALSE	inopinata
Merlin	524	2.57924562235834e-05	1.3172811874657	1	12300	-3.85157732394279	3.35582555063757	-1.14772870812997	0.251102898342107	6.21088586568134	7.45927491464802	8.70766396361471	7.08861378626097	8.52024061128272	9.95186743630447	-0.0550905754528205	-0.0197443091795713	0.0156019570936779	0.0799142490594038	98290	0.35871842620301	FALSE	inopinata
Penelope	14	-3.80949689733345e-05	0.531411637516908	1	12300	0.205126664249711	0.281388657310877	0.728979860844524	0.466027861440199	0.00834425436272876	0.143879044057877	0.279413833753025	0.000722634527743432	0.0843765241424159	0.168030413757088	-0.0221398015595711	0.0132059887970627	0.0485517791536966	0.00114151598005294	1404	0.621370481920265	FALSE	inopinata
L1	9	-4.57124773880491e-05	0.43771651901759	1	12300	-0.500595197207719	0.756641591580508	-0.661601480513452	0.50823905183471	-0.00594870998730978	0.0308892862949114	0.0677272825771326	-0.0112627757488623	0.415379613071045	0.842022001890953	-0.0670859720774596	-0.031738341786068	0.00360928850532354	0.00223181008920606	2745	0.635298814793387	FALSE	inopinata
PIF-Harbinger	376	-5.44499681205401e-05	0.330247410154716	1	12300	4.24208998018904	7.38176416281648	0.574671567205757	0.565523950470775	6.34664314090282	9.48317346772883	12.6197037945548	5.95356199219738	8.71403023898553	11.4744984857737	-0.0288384269706533	0.00650707166430536	0.0418525702992641	0.0910050036775677	111931	0.639465541526674	FALSE	inopinata
tRNA	27	-5.5807373654515e-05	0.313551805547583	1	12300	0.266794484869627	0.476455335523397	0.559956967585528	0.575518987374007	0.00125014093531101	0.25264184685417	0.504033552773029	-0.00184471328293337	0.0957567875142253	0.193358288311384	-0.014781804843044	0.020564534465947	0.0559108737749379	0.00174235665616342	2143	0.639465541526674	FALSE	inopinata
I	3	-6.52102837319646e-05	0.197900604941957	1	12300	0.200587421636222	0.450899895938191	0.444860208314881	0.656428608211378	-0.106480012963205	0.110876280279629	0.328232573522463	-0.0464658997535925	0.0873028775808812	0.221071654915355	-0.0320804428897793	0.00326498575730718	0.0386104144043937	0.000991102549632855	1219	0.690977482327766	FALSE	inopinata
CACTA	128	-7.74768809796988e-05	0.0470307201563551	1	12300	1.09010531050565	5.02663835668858	0.216865673070578	0.828316626616333	3.40850495786375	5.57063892050073	7.73277288313772	3.17809101137458	5.02747520728337	6.87685940319215	-0.0285971678662756	0.00674833783350739	0.0420938435332904	0.0530016276521872	65189	0.828316626616333	FALSE	inopinata
hAT	10581	0.00919449272063011	110.362630623806	1	11784	245.604540953206	23.3789698151083	10.5053619939441	1.05993632179504e-25	164.057480065644	175.366304716661	186.675129367678	100.492401966186	107.37304820095	114.253694435714	0.149296241159039	0.185484804330695	0.221673367502352	1.39091540167526	1666251	2.33185990794909e-24	TRUE	nigoni
